MLII,V5
-0.41,-0.23
-0.42,-0.23
-0.42,-0.245
-0.43,-0.24
-0.435,-0.235
-0.435,-0.23
-0.43,-0.235
-0.415,-0.22
-0.415,-0.23
-0.425,-0.235
-0.42,-0.235
-0.42,-0.225
-0.41,-0.215
-0.41,-0.225
-0.415,-0.235
-0.43,-0.255
-0.435,-0.255
-0.43,-0.23
-0.425,-0.22
-0.415,-0.225
-0.42,-0.24
-0.435,-0.24
-0.445,-0.245
-0.435,-0.235
-0.43,-0.235
-0.41,-0.225
-0.41,-0.24
-0.415,-0.24
-0.41,-0.235
-0.4,-0.23
-0.4,-0.24
-0.39,-0.245
-0.405,-0.24
-0.41,-0.245
-0.405,-0.255
-0.405,-0.24
-0.4,-0.25
-0.405,-0.265
-0.415,-0.265
-0.42,-0.295
-0.445,-0.28
-0.43,-0.285
-0.415,-0.275
-0.41,-0.295
-0.42,-0.305
-0.43,-0.32
-0.44,-0.32
-0.445,-0.325
-0.445,-0.32
-0.445,-0.305
-0.445,-0.325
-0.445,-0.33
-0.455,-0.325
-0.44,-0.325
-0.44,-0.31
-0.445,-0.335
-0.45,-0.35
-0.47,-0.365
-0.475,-0.36
-0.47,-0.35
-0.47,-0.34
-0.485,-0.345
-0.48,-0.345
-0.48,-0.345
-0.475,-0.34
-0.45,-0.325
-0.455,-0.315
-0.44,-0.32
-0.455,-0.31
-0.45,-0.315
-0.45,-0.28
-0.425,-0.26
-0.39,-0.245
-0.395,-0.24
-0.39,-0.23
-0.385,-0.245
-0.38,-0.225
-0.355,-0.21
-0.35,-0.18
-0.345,-0.19
-0.34,-0.205
-0.35,-0.215
-0.34,-0.2
-0.33,-0.19
-0.325,-0.185
-0.325,-0.18
-0.325,-0.19
-0.335,-0.205
-0.315,-0.2
-0.31,-0.185
-0.3,-0.18
-0.3,-0.19
-0.31,-0.195
-0.315,-0.2
-0.31,-0.185
-0.3,-0.175
-0.3,-0.175
-0.305,-0.185
-0.305,-0.195
-0.315,-0.21
-0.325,-0.2
-0.31,-0.185
-0.31,-0.18
-0.31,-0.18
-0.31,-0.195
-0.325,-0.2
-0.335,-0.205
-0.315,-0.195
-0.315,-0.19
-0.315,-0.195
-0.315,-0.195
-0.325,-0.195
-0.315,-0.205
-0.33,-0.19
-0.305,-0.195
-0.305,-0.19
-0.31,-0.2
-0.31,-0.215
-0.32,-0.215
-0.325,-0.19
-0.315,-0.19
-0.33,-0.195
-0.34,-0.205
-0.345,-0.205
-0.345,-0.215
-0.34,-0.205
-0.32,-0.19
-0.32,-0.205
-0.33,-0.2
-0.335,-0.22
-0.345,-0.2
-0.335,-0.2
-0.335,-0.2
-0.335,-0.195
-0.345,-0.215
-0.345,-0.225
-0.34,-0.225
-0.33,-0.21
-0.325,-0.205
-0.33,-0.205
-0.34,-0.205
-0.35,-0.215
-0.355,-0.21
-0.345,-0.205
-0.325,-0.195
-0.325,-0.2
-0.33,-0.205
-0.335,-0.21
-0.34,-0.215
-0.34,-0.2
-0.325,-0.185
-0.33,-0.195
-0.335,-0.21
-0.35,-0.23
-0.35,-0.22
-0.34,-0.21
-0.335,-0.19
-0.33,-0.185
-0.335,-0.2
-0.345,-0.205
-0.345,-0.205
-0.335,-0.21
-0.325,-0.195
-0.32,-0.195
-0.325,-0.2
-0.335,-0.21
-0.34,-0.22
-0.33,-0.205
-0.32,-0.2
-0.325,-0.205
-0.335,-0.205
-0.355,-0.21
-0.34,-0.205
-0.33,-0.19
-0.325,-0.195
-0.305,-0.2
-0.3,-0.205
-0.305,-0.215
-0.285,-0.2
-0.265,-0.185
-0.24,-0.17
-0.235,-0.16
-0.245,-0.175
-0.24,-0.18
-0.24,-0.17
-0.225,-0.16
-0.21,-0.14
-0.2,-0.145
-0.195,-0.16
-0.21,-0.16
-0.215,-0.155
-0.21,-0.15
-0.2,-0.14
-0.21,-0.135
-0.22,-0.13
-0.235,-0.135
-0.235,-0.145
-0.215,-0.125
-0.21,-0.13
-0.22,-0.14
-0.23,-0.135
-0.22,-0.16
-0.2,-0.165
-0.185,-0.145
-0.195,-0.15
-0.225,-0.15
-0.255,-0.155
-0.27,-0.19
-0.285,-0.17
-0.305,-0.17
-0.305,-0.17
-0.31,-0.165
-0.32,-0.18
-0.33,-0.19
-0.335,-0.19
-0.315,-0.175
-0.32,-0.175
-0.315,-0.19
-0.32,-0.19
-0.33,-0.195
-0.335,-0.185
-0.33,-0.17
-0.325,-0.165
-0.32,-0.175
-0.335,-0.185
-0.335,-0.2
-0.35,-0.2
-0.34,-0.18
-0.33,-0.18
-0.325,-0.175
-0.325,-0.19
-0.34,-0.205
-0.335,-0.2
-0.325,-0.195
-0.325,-0.19
-0.33,-0.215
-0.345,-0.245
-0.385,-0.265
-0.44,-0.305
-0.455,-0.3
-0.465,-0.295
-0.49,-0.235
-0.545,-0.14
-0.55,-0.05
-0.48,0.03
-0.37,0.1
-0.235,0.19
-0.075,0.3
0.17,0.4
0.435,0.45
0.685,0.37
0.82,0.105
0.8,-0.18
0.565,-0.355
0.185,-0.365
-0.205,-0.3
-0.46,-0.265
-0.535,-0.245
-0.515,-0.22
-0.44,-0.205
-0.39,-0.21
-0.38,-0.23
-0.4,-0.22
-0.39,-0.205
-0.375,-0.21
-0.365,-0.2
-0.365,-0.205
-0.38,-0.21
-0.38,-0.21
-0.375,-0.205
-0.365,-0.2
-0.36,-0.195
-0.37,-0.215
-0.385,-0.215
-0.38,-0.21
-0.37,-0.195
-0.36,-0.19
-0.35,-0.18
-0.35,-0.2
-0.365,-0.215
-0.36,-0.205
-0.365,-0.21
-0.345,-0.2
-0.345,-0.195
-0.355,-0.205
-0.36,-0.215
-0.375,-0.205
-0.36,-0.2
-0.35,-0.185
-0.355,-0.195
-0.36,-0.19
-0.365,-0.215
-0.365,-0.205
-0.37,-0.195
-0.355,-0.19
-0.355,-0.185
-0.36,-0.19
-0.37,-0.215
-0.375,-0.205
-0.36,-0.195
-0.345,-0.195
-0.355,-0.2
-0.365,-0.195
-0.37,-0.21
-0.365,-0.21
-0.355,-0.185
-0.345,-0.195
-0.345,-0.205
-0.345,-0.215
-0.35,-0.215
-0.35,-0.22
-0.35,-0.195
-0.335,-0.195
-0.335,-0.205
-0.34,-0.205
-0.34,-0.225
-0.345,-0.215
-0.35,-0.205
-0.34,-0.205
-0.34,-0.21
-0.35,-0.215
-0.345,-0.245
-0.345,-0.23
-0.35,-0.23
-0.34,-0.23
-0.335,-0.24
-0.35,-0.245
-0.35,-0.265
-0.35,-0.265
-0.345,-0.27
-0.335,-0.265
-0.33,-0.275
-0.34,-0.285
-0.35,-0.305
-0.36,-0.295
-0.36,-0.31
-0.365,-0.305
-0.365,-0.315
-0.345,-0.335
-0.365,-0.345
-0.375,-0.34
-0.375,-0.325
-0.375,-0.32
-0.38,-0.33
-0.375,-0.34
-0.39,-0.35
-0.395,-0.335
-0.395,-0.32
-0.375,-0.3
-0.365,-0.285
-0.365,-0.29
-0.38,-0.285
-0.375,-0.27
-0.35,-0.27
-0.34,-0.245
-0.325,-0.24
-0.325,-0.235
-0.315,-0.235
-0.31,-0.215
-0.285,-0.195
-0.275,-0.18
-0.27,-0.19
-0.27,-0.2
-0.275,-0.2
-0.27,-0.185
-0.26,-0.17
-0.245,-0.175
-0.235,-0.17
-0.255,-0.17
-0.26,-0.18
-0.26,-0.16
-0.25,-0.145
-0.235,-0.155
-0.235,-0.155
-0.245,-0.165
-0.245,-0.16
-0.24,-0.165
-0.235,-0.15
-0.23,-0.15
-0.235,-0.15
-0.235,-0.155
-0.235,-0.17
-0.245,-0.175
-0.23,-0.165
-0.225,-0.155
-0.225,-0.165
-0.225,-0.16
-0.24,-0.175
-0.235,-0.175
-0.225,-0.16
-0.24,-0.155
-0.24,-0.165
-0.235,-0.175
-0.25,-0.18
-0.255,-0.17
-0.245,-0.155
-0.24,-0.17
-0.235,-0.165
-0.24,-0.175
-0.25,-0.175
-0.255,-0.175
-0.25,-0.165
-0.24,-0.16
-0.235,-0.16
-0.245,-0.18
-0.25,-0.19
-0.255,-0.175
-0.25,-0.17
-0.235,-0.17
-0.24,-0.155
-0.245,-0.18
-0.25,-0.195
-0.25,-0.185
-0.245,-0.175
-0.24,-0.185
-0.24,-0.185
-0.25,-0.18
-0.255,-0.195
-0.26,-0.185
-0.26,-0.185
-0.26,-0.17
-0.255,-0.18
-0.26,-0.19
-0.28,-0.19
-0.275,-0.185
-0.265,-0.165
-0.255,-0.16
-0.265,-0.175
-0.265,-0.19
-0.275,-0.205
-0.27,-0.2
-0.265,-0.185
-0.25,-0.175
-0.25,-0.185
-0.26,-0.18
-0.265,-0.19
-0.265,-0.18
-0.265,-0.17
-0.25,-0.165
-0.25,-0.17
-0.25,-0.19
-0.265,-0.2
-0.26,-0.19
-0.255,-0.18
-0.255,-0.17
-0.25,-0.165
-0.26,-0.18
-0.27,-0.19
-0.26,-0.175
-0.27,-0.17
-0.255,-0.17
-0.255,-0.17
-0.265,-0.165
-0.26,-0.19
-0.27,-0.185
-0.27,-0.175
-0.265,-0.17
-0.27,-0.17
-0.25,-0.17
-0.26,-0.18
-0.265,-0.18
-0.24,-0.17
-0.215,-0.17
-0.2,-0.165
-0.2,-0.18
-0.195,-0.185
-0.195,-0.16
-0.185,-0.145
-0.18,-0.14
-0.17,-0.14
-0.165,-0.145
-0.165,-0.155
-0.165,-0.145
-0.145,-0.135
-0.135,-0.12
-0.13,-0.12
-0.13,-0.12
-0.155,-0.135
-0.155,-0.12
-0.155,-0.11
-0.15,-0.1
-0.16,-0.105
-0.15,-0.13
-0.16,-0.125
-0.18,-0.12
-0.175,-0.115
-0.15,-0.12
-0.13,-0.115
-0.115,-0.145
-0.135,-0.15
-0.17,-0.15
-0.18,-0.135
-0.185,-0.13
-0.19,-0.13
-0.2,-0.145
-0.22,-0.155
-0.235,-0.165
-0.235,-0.155
-0.235,-0.155
-0.25,-0.15
-0.26,-0.16
-0.285,-0.175
-0.29,-0.16
-0.275,-0.16
-0.285,-0.155
-0.27,-0.16
-0.265,-0.18
-0.285,-0.18
-0.3,-0.175
-0.285,-0.16
-0.275,-0.165
-0.275,-0.16
-0.285,-0.175
-0.3,-0.185
-0.31,-0.165
-0.29,-0.165
-0.285,-0.17
-0.28,-0.165
-0.285,-0.195
-0.29,-0.225
-0.3,-0.245
-0.315,-0.255
-0.355,-0.28
-0.385,-0.305
-0.415,-0.31
-0.45,-0.25
-0.51,-0.135
-0.5,0.01
-0.415,0.095
-0.29,0.175
-0.165,0.26
-0.01,0.37
0.215,0.49
0.525,0.585
0.77,0.54
0.91,0.295
0.905,-0.04
0.71,-0.285
0.31,-0.315
-0.11,-0.26
-0.395,-0.23
-0.48,-0.215
-0.445,-0.235
-0.37,-0.225
-0.33,-0.225
-0.32,-0.215
-0.335,-0.205
-0.315,-0.205
-0.33,-0.22
-0.33,-0.225
-0.325,-0.225
-0.33,-0.22
-0.315,-0.205
-0.31,-0.205
-0.33,-0.22
-0.33,-0.23
-0.33,-0.22
-0.33,-0.215
-0.32,-0.215
-0.315,-0.215
-0.325,-0.215
-0.345,-0.235
-0.35,-0.215
-0.315,-0.2
-0.32,-0.205
-0.315,-0.195
-0.305,-0.21
-0.31,-0.225
-0.315,-0.21
-0.315,-0.185
-0.3,-0.205
-0.3,-0.195
-0.295,-0.21
-0.315,-0.23
-0.32,-0.215
-0.31,-0.205
-0.31,-0.195
-0.3,-0.205
-0.31,-0.21
-0.31,-0.22
-0.32,-0.215
-0.305,-0.21
-0.3,-0.21
-0.29,-0.215
-0.31,-0.225
-0.315,-0.225
-0.32,-0.215
-0.315,-0.2
-0.3,-0.215
-0.295,-0.21
-0.305,-0.23
-0.295,-0.235
-0.31,-0.225
-0.285,-0.215
-0.29,-0.21
-0.295,-0.225
-0.3,-0.235
-0.31,-0.255
-0.32,-0.245
-0.31,-0.235
-0.3,-0.235
-0.305,-0.23
-0.305,-0.245
-0.305,-0.26
-0.31,-0.255
-0.295,-0.265
-0.28,-0.26
-0.27,-0.26
-0.29,-0.275
-0.29,-0.275
-0.285,-0.275
-0.285,-0.265
-0.29,-0.265
-0.29,-0.28
-0.295,-0.3
-0.305,-0.305
-0.295,-0.31
-0.31,-0.295
-0.295,-0.29
-0.29,-0.31
-0.295,-0.325
-0.3,-0.335
-0.31,-0.33
-0.31,-0.335
-0.31,-0.33
-0.3,-0.325
-0.32,-0.33
-0.32,-0.35
-0.32,-0.34
-0.305,-0.33
-0.31,-0.32
-0.32,-0.31
-0.32,-0.305
-0.31,-0.305
-0.315,-0.295
-0.305,-0.275
-0.3,-0.25
-0.29,-0.255
-0.275,-0.25
-0.28,-0.25
-0.285,-0.225
-0.27,-0.205
-0.25,-0.2
-0.245,-0.2
-0.25,-0.205
-0.245,-0.215
-0.255,-0.215
-0.235,-0.185
-0.235,-0.19
-0.23,-0.19
-0.24,-0.195
-0.235,-0.2
-0.23,-0.2
-0.23,-0.185
-0.21,-0.195
-0.2,-0.185
-0.205,-0.195
-0.215,-0.195
-0.22,-0.2
-0.22,-0.205
-0.215,-0.195
-0.215,-0.195
-0.22,-0.2
-0.225,-0.21
-0.235,-0.205
-0.23,-0.2
-0.23,-0.19
-0.235,-0.205
-0.23,-0.21
-0.255,-0.22
-0.25,-0.215
-0.245,-0.215
-0.225,-0.21
-0.22,-0.205
-0.225,-0.215
-0.24,-0.225
-0.245,-0.225
-0.245,-0.2
-0.245,-0.19
-0.235,-0.2
-0.255,-0.2
-0.26,-0.22
-0.26,-0.225
-0.25,-0.205
-0.225,-0.205
-0.23,-0.2
-0.24,-0.215
-0.245,-0.225
-0.26,-0.22
-0.25,-0.205
-0.255,-0.21
-0.245,-0.225
-0.26,-0.24
-0.26,-0.24
-0.265,-0.24
-0.265,-0.225
-0.26,-0.22
-0.26,-0.225
-0.255,-0.24
-0.265,-0.255
-0.26,-0.255
-0.265,-0.245
-0.275,-0.22
-0.28,-0.23
-0.28,-0.23
-0.285,-0.235
-0.285,-0.24
-0.28,-0.24
-0.265,-0.24
-0.275,-0.235
-0.275,-0.24
-0.285,-0.26
-0.3,-0.255
-0.295,-0.235
-0.275,-0.24
-0.255,-0.24
-0.27,-0.255
-0.28,-0.25
-0.29,-0.25
-0.285,-0.24
-0.275,-0.25
-0.265,-0.245
-0.27,-0.245
-0.28,-0.255
-0.3,-0.24
-0.3,-0.245
-0.295,-0.235
-0.275,-0.24
-0.29,-0.25
-0.295,-0.255
-0.31,-0.26
-0.285,-0.235
-0.26,-0.225
-0.275,-0.235
-0.27,-0.25
-0.275,-0.255
-0.285,-0.255
-0.265,-0.245
-0.255,-0.24
-0.23,-0.22
-0.225,-0.23
-0.215,-0.235
-0.235,-0.24
-0.22,-0.225
-0.205,-0.22
-0.195,-0.215
-0.19,-0.225
-0.19,-0.215
-0.185,-0.215
-0.17,-0.195
-0.15,-0.2
-0.15,-0.19
-0.17,-0.2
-0.185,-0.215
-0.2,-0.205
-0.195,-0.205
-0.195,-0.185
-0.2,-0.19
-0.195,-0.2
-0.22,-0.2
-0.235,-0.215
-0.22,-0.205
-0.215,-0.205
-0.215,-0.225
-0.19,-0.235
-0.195,-0.24
-0.22,-0.24
-0.24,-0.24
-0.26,-0.245
-0.265,-0.235
-0.285,-0.26
-0.295,-0.255
-0.325,-0.255
-0.305,-0.25
-0.295,-0.24
-0.3,-0.25
-0.305,-0.275
-0.315,-0.28
-0.31,-0.285
-0.315,-0.27
-0.32,-0.26
-0.33,-0.25
-0.325,-0.265
-0.35,-0.27
-0.355,-0.285
-0.335,-0.275
-0.33,-0.275
-0.325,-0.285
-0.34,-0.285
-0.345,-0.285
-0.365,-0.28
-0.355,-0.275
-0.34,-0.285
-0.33,-0.29
-0.345,-0.315
-0.365,-0.34
-0.39,-0.345
-0.415,-0.355
-0.44,-0.36
-0.44,-0.38
-0.45,-0.4
-0.47,-0.385
-0.525,-0.315
-0.555,-0.2
-0.52,-0.11
-0.44,-0.055
-0.315,-0.02
-0.2,0.055
-0.03,0.18
0.245,0.305
0.535,0.375
0.76,0.265
0.86,-0.025
0.8,-0.32
0.525,-0.46
0.135,-0.445
-0.235,-0.385
-0.46,-0.36
-0.535,-0.345
-0.515,-0.335
-0.465,-0.325
-0.41,-0.32
-0.395,-0.315
-0.4,-0.305
-0.39,-0.33
-0.4,-0.35
-0.405,-0.345
-0.395,-0.32
-0.39,-0.32
-0.39,-0.32
-0.39,-0.325
-0.4,-0.335
-0.405,-0.335
-0.405,-0.32
-0.39,-0.31
-0.41,-0.325
-0.42,-0.325
-0.415,-0.335
-0.425,-0.33
-0.42,-0.33
-0.405,-0.315
-0.41,-0.33
-0.41,-0.335
-0.43,-0.33
-0.425,-0.325
-0.42,-0.32
-0.425,-0.31
-0.41,-0.325
-0.41,-0.325
-0.42,-0.34
-0.425,-0.33
-0.42,-0.32
-0.41,-0.305
-0.41,-0.32
-0.415,-0.33
-0.43,-0.335
-0.445,-0.33
-0.425,-0.315
-0.42,-0.32
-0.43,-0.32
-0.425,-0.335
-0.435,-0.335
-0.43,-0.33
-0.445,-0.335
-0.415,-0.33
-0.425,-0.335
-0.43,-0.32
-0.425,-0.335
-0.43,-0.33
-0.415,-0.33
-0.4,-0.32
-0.395,-0.335
-0.415,-0.34
-0.42,-0.365
-0.42,-0.35
-0.415,-0.33
-0.405,-0.33
-0.41,-0.32
-0.42,-0.325
-0.43,-0.345
-0.425,-0.35
-0.42,-0.335
-0.415,-0.345
-0.405,-0.335
-0.43,-0.355
-0.42,-0.365
-0.44,-0.36
-0.42,-0.35
-0.41,-0.345
-0.41,-0.35
-0.425,-0.375
-0.43,-0.385
-0.435,-0.39
-0.43,-0.38
-0.425,-0.395
-0.42,-0.39
-0.43,-0.405
-0.44,-0.43
-0.45,-0.44
-0.455,-0.43
-0.46,-0.42
-0.47,-0.435
-0.465,-0.445
-0.48,-0.455
-0.485,-0.445
-0.49,-0.445
-0.48,-0.44
-0.475,-0.44
-0.48,-0.445
-0.475,-0.455
-0.475,-0.445
-0.48,-0.43
-0.47,-0.395
-0.475,-0.385
-0.46,-0.395
-0.45,-0.385
-0.445,-0.365
-0.42,-0.34
-0.405,-0.325
-0.4,-0.32
-0.39,-0.315
-0.375,-0.33
-0.37,-0.325
-0.36,-0.31
-0.355,-0.32
-0.36,-0.31
-0.365,-0.305
-0.36,-0.31
-0.37,-0.295
-0.345,-0.285
-0.335,-0.28
-0.33,-0.285
-0.325,-0.305
-0.33,-0.31
-0.345,-0.31
-0.335,-0.29
-0.315,-0.275
-0.305,-0.275
-0.315,-0.29
-0.315,-0.29
-0.325,-0.31
-0.33,-0.29
-0.305,-0.275
-0.31,-0.28
-0.33,-0.295
-0.33,-0.305
-0.34,-0.3
-0.345,-0.29
-0.335,-0.305
-0.335,-0.295
-0.335,-0.3
-0.345,-0.305
-0.355,-0.3
-0.345,-0.285
-0.325,-0.28
-0.325,-0.29
-0.345,-0.295
-0.35,-0.31
-0.36,-0.31
-0.355,-0.3
-0.345,-0.29
-0.34,-0.295
-0.335,-0.295
-0.34,-0.305
-0.345,-0.305
-0.335,-0.305
-0.325,-0.315
-0.34,-0.31
-0.35,-0.32
-0.37,-0.325
-0.37,-0.31
-0.365,-0.315
-0.345,-0.305
-0.34,-0.31
-0.35,-0.31
-0.365,-0.315
-0.37,-0.325
-0.345,-0.32
-0.35,-0.315
-0.365,-0.3
-0.375,-0.315
-0.38,-0.335
-0.375,-0.33
-0.375,-0.32
-0.37,-0.295
-0.375,-0.295
-0.385,-0.3
-0.385,-0.325
-0.38,-0.33
-0.37,-0.34
-0.36,-0.34
-0.375,-0.32
-0.38,-0.325
-0.38,-0.31
-0.37,-0.31
-0.355,-0.305
-0.345,-0.305
-0.36,-0.32
-0.36,-0.32
-0.37,-0.325
-0.385,-0.325
-0.385,-0.32
-0.38,-0.32
-0.37,-0.32
-0.385,-0.33
-0.395,-0.33
-0.4,-0.33
-0.39,-0.315
-0.375,-0.3
-0.355,-0.305
-0.36,-0.31
-0.37,-0.32
-0.385,-0.32
-0.36,-0.31
-0.345,-0.31
-0.33,-0.3
-0.32,-0.3
-0.335,-0.305
-0.33,-0.3
-0.31,-0.285
-0.3,-0.29
-0.28,-0.29
-0.275,-0.295
-0.285,-0.305
-0.285,-0.285
-0.285,-0.28
-0.27,-0.27
-0.265,-0.27
-0.265,-0.285
-0.28,-0.29
-0.29,-0.28
-0.285,-0.27
-0.28,-0.255
-0.295,-0.255
-0.295,-0.255
-0.3,-0.255
-0.3,-0.25
-0.3,-0.255
-0.3,-0.265
-0.3,-0.265
-0.325,-0.28
-0.325,-0.305
-0.325,-0.3
-0.31,-0.29
-0.285,-0.28
-0.295,-0.295
-0.305,-0.3
-0.335,-0.31
-0.37,-0.31
-0.375,-0.305
-0.39,-0.295
-0.4,-0.305
-0.4,-0.31
-0.42,-0.32
-0.43,-0.325
-0.43,-0.32
-0.415,-0.3
-0.4,-0.31
-0.42,-0.31
-0.43,-0.325
-0.43,-0.315
-0.43,-0.315
-0.435,-0.305
-0.42,-0.315
-0.425,-0.33
-0.425,-0.35
-0.43,-0.335
-0.44,-0.315
-0.42,-0.31
-0.42,-0.315
-0.42,-0.325
-0.425,-0.335
-0.44,-0.34
-0.435,-0.325
-0.43,-0.315
-0.44,-0.355
-0.445,-0.375
-0.48,-0.39
-0.525,-0.41
-0.535,-0.43
-0.55,-0.415
-0.56,-0.375
-0.615,-0.29
-0.63,-0.2
-0.575,-0.125
-0.455,-0.05
-0.31,0.025
-0.165,0.13
0.06,0.225
0.315,0.32
0.58,0.36
0.77,0.225
0.86,-0.05
0.76,-0.335
0.48,-0.485
0.065,-0.475
-0.33,-0.435
-0.555,-0.385
-0.615,-0.345
-0.585,-0.35
-0.535,-0.345
-0.485,-0.35
-0.49,-0.35
-0.49,-0.345
-0.465,-0.325
-0.47,-0.32
-0.455,-0.33
-0.47,-0.34
-0.48,-0.33
-0.465,-0.31
-0.44,-0.3
-0.45,-0.31
-0.45,-0.32
-0.465,-0.32
-0.47,-0.32
-0.45,-0.31
-0.45,-0.315
-0.445,-0.32
-0.455,-0.325
-0.455,-0.33
-0.465,-0.315
-0.47,-0.305
-0.455,-0.295
-0.445,-0.3
-0.45,-0.31
-0.47,-0.325
-0.465,-0.315
-0.45,-0.3
-0.45,-0.28
-0.445,-0.28
-0.445,-0.3
-0.455,-0.3
-0.465,-0.295
-0.455,-0.295
-0.445,-0.28
-0.425,-0.275
-0.435,-0.285
-0.44,-0.29
-0.44,-0.295
-0.445,-0.27
-0.43,-0.27
-0.435,-0.265
-0.44,-0.27
-0.435,-0.285
-0.445,-0.28
-0.44,-0.26
-0.435,-0.26
-0.425,-0.26
-0.435,-0.275
-0.435,-0.27
-0.45,-0.26
-0.44,-0.265
-0.43,-0.255
-0.435,-0.26
-0.43,-0.27
-0.425,-0.285
-0.43,-0.285
-0.43,-0.27
-0.405,-0.26
-0.415,-0.26
-0.42,-0.27
-0.42,-0.285
-0.43,-0.285
-0.415,-0.28
-0.4,-0.285
-0.405,-0.28
-0.415,-0.295
-0.425,-0.3
-0.435,-0.32
-0.425,-0.32
-0.425,-0.33
-0.425,-0.335
-0.435,-0.345
-0.455,-0.36
-0.465,-0.365
-0.465,-0.36
-0.455,-0.355
-0.445,-0.36
-0.455,-0.375
-0.46,-0.4
-0.48,-0.4
-0.48,-0.39
-0.465,-0.385
-0.47,-0.405
-0.47,-0.41
-0.485,-0.41
-0.485,-0.425
-0.475,-0.4
-0.46,-0.39
-0.465,-0.38
-0.47,-0.39
-0.47,-0.37
-0.465,-0.36
-0.45,-0.34
-0.435,-0.33
-0.43,-0.32
-0.42,-0.32
-0.425,-0.315
-0.41,-0.305
-0.39,-0.28
-0.38,-0.265
-0.36,-0.26
-0.36,-0.275
-0.355,-0.285
-0.355,-0.265
-0.34,-0.245
-0.335,-0.23
-0.33,-0.24
-0.315,-0.24
-0.325,-0.235
-0.33,-0.245
-0.32,-0.23
-0.3,-0.235
-0.29,-0.235
-0.29,-0.235
-0.295,-0.24
-0.3,-0.235
-0.29,-0.23
-0.285,-0.22
-0.29,-0.225
-0.295,-0.235
-0.3,-0.245
-0.3,-0.24
-0.295,-0.225
-0.28,-0.215
-0.285,-0.23
-0.29,-0.24
-0.3,-0.24
-0.31,-0.245
-0.305,-0.235
-0.285,-0.225
-0.285,-0.215
-0.3,-0.22
-0.3,-0.225
-0.3,-0.245
-0.31,-0.23
-0.275,-0.225
-0.28,-0.22
-0.28,-0.23
-0.285,-0.235
-0.295,-0.235
-0.295,-0.23
-0.285,-0.225
-0.29,-0.22
-0.3,-0.24
-0.31,-0.245
-0.31,-0.235
-0.315,-0.23
-0.305,-0.225
-0.3,-0.23
-0.31,-0.245
-0.305,-0.26
-0.33,-0.26
-0.31,-0.235
-0.305,-0.24
-0.305,-0.235
-0.31,-0.245
-0.315,-0.26
-0.32,-0.27
-0.305,-0.24
-0.295,-0.23
-0.305,-0.245
-0.3,-0.235
-0.31,-0.245
-0.31,-0.245
-0.305,-0.235
-0.29,-0.225
-0.3,-0.25
-0.305,-0.25
-0.305,-0.25
-0.315,-0.25
-0.305,-0.25
-0.3,-0.23
-0.295,-0.24
-0.295,-0.24
-0.31,-0.25
-0.32,-0.245
-0.305,-0.235
-0.305,-0.24
-0.29,-0.24
-0.295,-0.25
-0.315,-0.24
-0.325,-0.245
-0.32,-0.235
-0.315,-0.22
-0.31,-0.23
-0.305,-0.235
-0.31,-0.255
-0.31,-0.25
-0.305,-0.23
-0.29,-0.215
-0.29,-0.215
-0.29,-0.23
-0.305,-0.245
-0.315,-0.24
-0.3,-0.23
-0.29,-0.215
-0.29,-0.22
-0.295,-0.225
-0.3,-0.23
-0.3,-0.24
-0.275,-0.225
-0.275,-0.215
-0.265,-0.23
-0.26,-0.22
-0.24,-0.235
-0.24,-0.225
-0.225,-0.21
-0.23,-0.195
-0.21,-0.2
-0.22,-0.2
-0.225,-0.205
-0.215,-0.2
-0.205,-0.18
-0.21,-0.17
-0.18,-0.17
-0.18,-0.18
-0.18,-0.185
-0.185,-0.18
-0.175,-0.17
-0.175,-0.165
-0.18,-0.165
-0.185,-0.155
-0.2,-0.16
-0.21,-0.16
-0.205,-0.15
-0.205,-0.135
-0.215,-0.15
-0.225,-0.165
-0.225,-0.175
-0.215,-0.18
-0.185,-0.165
-0.165,-0.17
-0.175,-0.17
-0.215,-0.185
-0.245,-0.195
-0.265,-0.195
-0.26,-0.2
-0.27,-0.19
-0.27,-0.2
-0.29,-0.2
-0.295,-0.205
-0.32,-0.215
-0.315,-0.205
-0.305,-0.185
-0.295,-0.2
-0.3,-0.215
-0.31,-0.215
-0.315,-0.215
-0.31,-0.2
-0.31,-0.19
-0.305,-0.2
-0.315,-0.205
-0.315,-0.215
-0.34,-0.22
-0.325,-0.21
-0.32,-0.19
-0.31,-0.21
-0.32,-0.2
-0.325,-0.225
-0.33,-0.215
-0.335,-0.195
-0.32,-0.195
-0.32,-0.215
-0.335,-0.22
-0.33,-0.25
-0.345,-0.255
-0.355,-0.275
-0.375,-0.28
-0.41,-0.31
-0.445,-0.325
-0.45,-0.325
-0.49,-0.255
-0.53,-0.165
-0.54,-0.055
-0.475,0.04
-0.37,0.12
-0.255,0.195
-0.12,0.3
0.08,0.4
0.335,0.5
0.615,0.52
0.81,0.435
0.91,0.21
0.88,-0.06
0.68,-0.23
0.33,-0.27
-0.08,-0.265
-0.385,-0.27
-0.53,-0.265
-0.535,-0.26
-0.47,-0.235
-0.405,-0.225
-0.37,-0.24
-0.375,-0.245
-0.385,-0.25
-0.39,-0.25
-0.375,-0.245
-0.365,-0.245
-0.355,-0.245
-0.355,-0.255
-0.355,-0.26
-0.37,-0.25
-0.36,-0.245
-0.365,-0.23
-0.355,-0.235
